Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,cnet,dose
170,39.7057,-88.173,279.39,262.68,200.75,175.61,87.07,901.2,402.17,83.7176,155.701,71.9732,638.52,0.0890849,0,0,170,1.26779,0.663908,0.937635,0.85781,0.665655,0.851215,0.556606,1.28889,0.917647,,4
171,40.2945,-88.1424,274.433,231.26,183.48,163.43,67.83,914.24,401.58,75.2078,143.28,68.0647,682.98,0.0725847,0,0,171,0.911963,1.27445,0.761704,1.31924,1.3809,0.991414,0.683851,1.25729,1.09896,,4
174,36.8634,-87.8688,254.161,226.75,177.32,156.42,70.33,920.99,397.64,69.3746,136.185,66.8049,694.24,0.0745831,0,0,174,0.60472,1.22485,1.07159,1.25103,0.905262,0.903424,0.739028,0.614474,0.816838,,4
175,37.4908,-88.0136,266.247,156.3,113.94,100.25,56.05,907.96,364.56,60.1103,123.007,62.8918,751.66,0.108409,0,1,175,0.718625,0.509152,1.21499,1.44731,1.02815,0.740624,0.801624,0.800136,0.959606,,4
176,36.8425,-87.777,247.447,276.21,221.71,198.89,77.32,939.94,423.46,72.2523,133.93,61.6741,663.73,0.0715353,0,0,176,0.570127,0.786326,0.850778,0.877168,1.15714,1.05983,1.25452,0.532437,1.49882,,4
178,40.0989,-88.132,272.676,215,173.03,155.38,59.62,925.89,399.36,67.7047,130.13,62.4203,710.89,0.0881321,0,0,178,0.958656,0.789797,0.663061,1.23494,1.16723,1.34469,0.958974,1.22533,1.43414,,4
179,36.3647,-87.769,246.502,215.41,174.36,155.85,59.56,986.6,419.38,48.5705,106.002,57.4319,771.19,0.0679053,0,0,179,1.30373,1.47367,0.987222,1.46622,0.894002,1.20224,1.22902,0.524911,0.897363,,4
180,37.7245,-87.9502,260.902,381.93,293.97,254.47,127.46,958.05,465.93,81.1935,156.317,75.108,576.12,0.0459821,0,0,180,1.23685,1.25387,1.01451,0.564791,1.23495,0.690202,0.527661,0.720727,0.64515,,4
181,36.0742,-87.8503,254.164,170.32,123.65,108.77,61.55,975.06,390.74,42.9298,99.3467,56.4164,804.74,0.101959,0,1,181,0.525512,0.573225,1.16361,1.3528,1.12768,0.619521,1.16307,0.54082,0.875883,,4
184,39.5942,-88.1694,276.966,224.48,177.91,159.33,65.15,952.9,410.42,58.6472,117.643,58.9921,728.42,0.0951385,0,0,184,1.19224,0.590373,0.97862,1.06966,1.40825,1.14069,1.12997,1.32703,1.33291,,4
